,Event Date,Year,Month,Q,Quarter,Season,Day of Week,Time of Week,Number of Shows,Show Type,Headliner,Support,Number of Supporting Acts,Tickets Sold,Gross USD,Venue Capacity,Percent Tickets Sold,Minimum Ticket Price,Maximum Ticket Price,Ticket Range,Artist Start Date,Years Active,Artist Hometown,US Region,Local or Not,Miles From Home,Artist Genre,Main Genre,Hometown Latitude,Hometown Longitude
3142,2017-09-14,2017,September,Q3,2017 Q3,Autumn,Thursday ,Weekend,1.0,single headliner,Tom Segura,No support,0.0,1696.0,59800.0,1853.0,92.0,25.0,65.0,40.0,2012.0,5.0,"Cincinnati, Ohio, United States",Midwest,US,2035.0288,Other,comedy,39.1014537,-84.5124602
3143,2017-09-15,2017,September,Q3,2017 Q3,Autumn,Friday   ,Weekend,1.0,single headliner,Café Tacvba,No support,0.0,2828.0,133540.0,2828.0,100.0,39.5,49.5,10.0,1992.0,25.0,"Ciudad de México, Mexico",International,International,1881.3890789999998,Rock,alternative rock,19.4326296,-99.1331785
3144,2017-09-16,2017,September,Q3,2017 Q3,Autumn,Saturday ,Weekend,1.0,single headliner,Jason Isbell,Frank Turner,1.0,2921.0,131445.0,2921.0,100.0,45.0,45.0,0.0,2007.0,10.0,"Green Hill, Alabama, United States",South,US,1936.3365670000003,Country,alternative country,34.9731387,-87.5122461
3145,2017-09-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3146,2017-09-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3147,2017-09-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3148,2017-09-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3149,2017-09-21,2017,September,Q3,2017 Q3,Autumn,Thursday ,Weekend,1.0,single headliner,Milky Chance,No support,0.0,2563.0,105167.0,2800.0,92.0,41.0,41.0,0.0,2013.0,4.0,"Kassel, Hessen, Germany",International,International,5638.359076,Folk,indie folk,51.3154546,9.4924096
3150,2017-09-22,2017,September,Q3,2017 Q3,Autumn,Friday   ,Weekend,1.0,single headliner,Gov't Mule,No support,0.0,1915.0,76165.0,2800.0,69.0,39.5,39.5,0.0,1995.0,22.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Blues,blues rock,40.7127281,-74.0060152
3151,2017-09-23,2017,September,Q3,2017 Q3,Autumn,Saturday ,Weekend,1.0,single headliner,Blood Orange ,No support,0.0,2737.0,95795.0,2800.0,98.0,35.0,35.0,0.0,2011.0,6.0,"Ilford, Redbridge, London, England, United Kingdom",International,International,5364.718151,Hip Hop,country,51.5589375,0.0689113
3152,2017-09-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3153,2017-09-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3154,2017-09-26,2017,September,Q3,2017 Q3,Autumn,Tuesday  ,Weekday,1.0,single headliner,Apocalyptica,No support,0.0,1140.0,44005.0,1919.0,60.0,29.5,39.5,10.0,1996.0,21.0,"Helsinki, Uusimaa, Finland",International,International,5430.179147999999,Punk or Metal,symphonic metal,60.1674098,24.9425769
3155,2017-09-27,2017,September,Q3,2017 Q3,Autumn,Wednesday,Weekday,1.0,single headliner,Mura Masa,No support,0.0,2740.0,75465.0,2800.0,98.0,27.5,27.5,0.0,2015.0,2.0,Guernsey,International,International,5384.19763,Hip Hop,alternative r&b,49.579520200000005,-2.5290434448309886
3156,2017-09-28,2017,September,Q3,2017 Q3,Autumn,Thursday ,Weekend,2.0,multiple shows,Rüfüs Du Sol,King Henry,1.0,2921.5,102252.5,2922.0,100.0,35.0,35.0,0.0,2013.0,4.0,"Sydney, New South Wales, Australia",International,International,7423.098876999999,Electronic,indie dance,-33.8548157,151.2164539
3157,2017-09-29,2017,September,Q3,2017 Q3,Autumn,Friday   ,Weekend,2.0,multiple shows,Rüfüs Du Sol,King Henry,1.0,2921.5,102252.5,2922.0,100.0,35.0,35.0,0.0,2013.0,4.0,"Sydney, New South Wales, Australia",International,International,7423.098876999999,Electronic,indie dance,-33.8548157,151.2164539
3158,2017-09-30,2017,September,Q3,2017 Q3,Autumn,Saturday ,Weekend,1.0,single headliner,Bleachers,"Bishop Briggs, Tangerine ",2.0,2026.0,61919.0,2800.0,73.0,30.5,30.5,0.0,2014.0,3.0,"Bergen County, New Jersey, United States",Northeast,US,2557.390511,Indie,indie pop,40.9678345,-74.0563254
3159,2017-10-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3160,2017-10-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3161,2017-10-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3162,2017-10-04,2017,October,Q4,2017 Q4,Autumn,Wednesday,Weekday,1.0,single headliner,Misterwives,"Smallpools, Vinyl Theatre",2.0,1719.0,54166.0,2800.0,62.0,31.5,31.5,0.0,2015.0,2.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Indie,indie pop,40.7127281,-74.0060152
3163,2017-10-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3164,2017-10-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3165,2017-10-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3166,2017-10-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3167,2017-10-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3168,2017-10-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3169,2017-10-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3170,2017-10-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3171,2017-10-13,2017,October,Q4,2017 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,The Script,Tom Walker,1.0,2497.0,93700.0,2800.0,90.0,37.5,37.5,0.0,2008.0,9.0,"Dublin, County Dublin, Leinster, Ireland",International,International,5087.509239,Folk,folk,53.3497645,-6.2602732
3172,2017-10-14,2017,October,Q4,2017 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Alison Wonderland,Elohim,1.0,2828.0,77963.0,2828.0,100.0,27.5,27.5,0.0,2015.0,2.0,"Sydney, New South Wales, Australia",International,International,7423.098876999999,Electronic,house,-33.8548157,151.2164539
3173,2017-10-15,2017,October,Q4,2017 Q4,Autumn,Sunday   ,Weekday,1.0,single headliner,Bill Maher,No support,0.0,1936.0,131611.0,1936.0,100.0,49.5,95.0,45.5,2005.0,12.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Other,comedy,40.7127281,-74.0060152
3174,2017-10-16,2017,October,Q4,2017 Q4,Autumn,Monday   ,Weekday,1.0,single headliner,Nick Murphy,"Charlotte Cardin, Heathered Pearls",2.0,2547.0,89145.0,2800.0,91.0,35.0,35.0,0.0,2019.0,0.0,"Melbourne, Victoria, Australia",International,International,7865.386699,Soul,soul,-37.8142176,144.9631608
3175,2017-10-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3176,2017-10-18,2017,October,Q4,2017 Q4,Autumn,Wednesday,Weekday,1.0,co-headliner,Kurt Vile ,Jen Cloher,3.0,2828.0,118625.0,2828.0,100.0,40.5,40.5,0.0,2003.0,14.0,"Lansdowne, Pennsylvania, United States",Northeast,US,2509.094735,Indie,indie rock,39.9381682,-75.2718507
3177,2017-10-19,2017,October,Q4,2017 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,Oh Wonder,Jaymes Young,1.0,2828.0,84813.0,2828.0,100.0,29.5,29.5,0.0,2015.0,2.0,"London, England, United Kingdom",International,International,5361.521946,Indie,indie pop,51.5073219,-0.1276474
3178,2017-10-20,2017,October,Q4,2017 Q4,Autumn,Friday   ,Weekend,2.0,multiple shows,Van Morrison,No support,0.0,1923.5,153519.5,1924.0,100.0,89.5,249.5,160.0,1967.0,50.0,"Belfast, County Antrim, County Down, Northern Ireland, United Kingdom",International,International,5039.727856,Soul,blue-eyed soul,54.5986086,-5.9204911
3179,2017-10-21,2017,October,Q4,2017 Q4,Autumn,Saturday ,Weekend,2.0,multiple shows,Van Morrison,No support,0.0,1923.5,153519.5,1924.0,100.0,89.5,249.5,160.0,1967.0,50.0,"Belfast, County Antrim, County Down, Northern Ireland, United Kingdom",International,International,5039.727856,Soul,blue-eyed soul,54.5986086,-5.9204911
3180,2017-10-22,2017,October,Q4,2017 Q4,Autumn,Sunday   ,Weekday,1.0,single headliner,Silversun Pickups,Minus The Bear,1.0,1924.0,62640.0,2800.0,69.0,32.5,32.5,0.0,2006.0,11.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Rock,alternative rock,34.0536909,-118.2427666
3181,2017-10-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3182,2017-10-24,2017,October,Q4,2017 Q4,Autumn,Tuesday  ,Weekday,1.0,single headliner,Snakehips,"STWO, Yahtzel",2.0,1732.0,51193.0,2800.0,62.0,29.5,29.5,0.0,2013.0,4.0,United Kingdom,International,International,5112.245755,Electronic,electronic,54.7023545,-3.2765753
3183,2017-10-25,2017,October,Q4,2017 Q4,Autumn,Wednesday,Weekday,1.0,single headliner,Dream Theater,No support,0.0,1701.0,113575.0,1897.0,90.0,49.5,85.0,35.5,1989.0,28.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Punk or Metal,progressive metal,42.3602534,-71.0582912
3184,2017-10-26,2017,October,Q4,2017 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,Broken Social Scene,The Belle Game,1.0,2507.0,90320.0,2800.0,90.0,36.0,36.0,0.0,2001.0,16.0,"Toronto, Ontario, Canada",International,International,2261.182925,Indie,indie rock,43.6534817,-79.3839347
3185,2017-10-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3186,2017-10-28,2017,October,Q4,2017 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Slowdive,Cherry Glazerr,1.0,2699.0,94640.0,2800.0,97.0,35.0,35.0,0.0,1991.0,26.0,"Reading, England, United Kingdom",International,International,5339.035068,Indie,dream pop,51.456659,-0.9696512
3187,2017-10-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3188,2017-10-30,2017,October,Q4,2017 Q4,Autumn,Monday   ,Weekday,1.0,single headliner,Yeah Yeah Yeahs,No support,0.0,2828.0,145184.0,2828.0,100.0,49.5,49.5,0.0,2003.0,14.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Indie,indie rock,40.7127281,-74.0060152
3189,2017-10-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3190,2017-11-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3191,2017-11-02,2017,November,Q4,2017 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,M.I.A.,No support,0.0,2828.0,119423.0,2828.0,100.0,39.5,49.5,10.0,2002.0,15.0,"Berlin, Germany",International,International,5666.5755,Pop,pop,52.5170365,13.3888599
3192,2017-11-03,2017,November,Q4,2017 Q4,Autumn,Friday   ,Weekend,2.0,multiple shows,Trey Anastasio,No support,0.0,2699.5,121477.5,2800.0,96.5,45.0,45.0,0.0,2000.0,17.0,"Fort Worth, Texas, United States",South,US,1447.368982,Rock,alternative rock,32.753177,-97.3327459
3193,2017-11-04,2017,November,Q4,2017 Q4,Autumn,Saturday ,Weekend,2.0,multiple shows,Trey Anastasio,No support,0.0,2699.5,121477.5,2800.0,96.5,45.0,45.0,0.0,2000.0,17.0,"Fort Worth, Texas, United States",South,US,1447.368982,Rock,alternative rock,32.753177,-97.3327459
3194,2017-11-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3195,2017-11-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3196,2017-11-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3197,2017-11-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3198,2017-11-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3199,2017-11-10,2017,November,Q4,2017 Q4,Autumn,Friday   ,Weekend,1.0,co-headliner,Chicano Batman ,No support,2.0,2667.0,79073.0,2800.0,96.0,29.5,29.5,0.0,2010.0,7.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Soul,soul,34.0536909,-118.2427666
3200,2017-11-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3201,2017-11-12,2017,November,Q4,2017 Q4,Autumn,Sunday   ,Weekday,1.0,single headliner,Cut Copy,"Cooper Saver, Palmbomen II",2.0,1790.0,70821.0,2800.0,64.0,39.5,39.5,0.0,2004.0,13.0,"Melbourne, Victoria, Australia",International,International,7865.386699,Pop,electropop,-37.8142176,144.9631608
3202,2017-11-13,2017,November,Q4,2017 Q4,Autumn,Monday   ,Weekday,1.0,single headliner,Elbow,C Duncan,1.0,1859.0,65125.0,2800.0,67.0,35.0,35.0,0.0,2001.0,16.0,"Ramsbottom, Bury, Greater Manchester, England, United Kingdom",International,International,5191.127468,Rock,rock,53.648383,-2.315696
3203,2017-11-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3204,2017-11-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3205,2017-11-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3206,2017-11-17,2017,November,Q4,2017 Q4,Autumn,Friday   ,Weekend,2.0,multiple shows,Tedeschi Trucks Band,Hard Working Americans,1.0,2828.0,155859.0,2828.0,100.0,52.5,79.5,27.0,2011.0,6.0,"Jacksonville, Florida, United States",South,US,2366.5455039999997,Blues,blues rock,30.3321838,-81.655651
3207,2017-11-18,2017,November,Q4,2017 Q4,Autumn,Saturday ,Weekend,2.0,multiple shows,Tedeschi Trucks Band,Hard Working Americans,1.0,2828.0,155859.0,2828.0,100.0,52.5,79.5,27.0,2011.0,6.0,"Jacksonville, Florida, United States",South,US,2366.5455039999997,Blues,blues rock,30.3321838,-81.655651
3208,2017-11-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3209,2017-11-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3210,2017-11-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3211,2017-11-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3212,2017-11-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3213,2017-11-24,2017,November,Q4,2017 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Dirty Heads,"The Unlikely Candidates, Tyrone's Jacket",2.0,2343.0,69305.0,2800.0,84.0,29.5,29.5,0.0,2008.0,9.0,"Huntington Beach, California, United States",West Coast,US,372.2939647,Rock,alternative rock,33.6783336,-118.0000166
3214,2017-11-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3215,2017-11-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3216,2017-11-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3217,2017-11-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3218,2017-11-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3219,2017-11-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3220,2017-12-01,2017,December,Q4,2017 Q4,Winter,Friday   ,Weekend,1.0,single headliner,Hari Kondabolu,No support,0.0,1626.0,48159.0,1950.0,84.0,29.5,29.5,0.0,2016.0,1.0,"Queens, New York, New York, United States",Northeast,US,2573.6749579999996,Other,comedy,40.7498243,-73.7976337
3221,2017-12-02,2017,December,Q4,2017 Q4,Winter,Saturday ,Weekend,1.0,single headliner,San Holo,No support,0.0,2828.0,83721.0,2828.0,100.0,29.5,29.5,0.0,2018.0,0.0,"Zoetermeer, Zuid-Holland, Netherlands, Kingdom of the Netherlands",International,International,5464.49666,Hip Hop,trap,52.06228915,4.487754553694883
3222,2017-12-03,2017,December,Q4,2017 Q4,Winter,Sunday   ,Weekday,1.0,single headliner,Welcome To Night Vale,No support,0.0,1207.0,39228.0,1875.0,65.0,27.5,32.5,5.0,2012.0,5.0,"Los Angeles, California",West Coast,US,343.4448205,Other,podcast,34.0536909,-118.2427666
3223,2017-12-04,2017,December,Q4,2017 Q4,Winter,Monday   ,Weekday,1.0,single headliner,Pod Save America,No support,0.0,1878.0,95769.0,1878.0,100.0,25.0,69.5,44.5,1994.0,23.0,"San Diego, California, United States",West Coast,US,454.3197063,Punk or Metal,nu metal,32.7174209,-117.1627714
3224,2017-12-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3225,2017-12-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3226,2017-12-07,2017,December,Q4,2017 Q4,Winter,Thursday ,Weekend,1.0,single headliner,Pixies,The Frights,1.0,2828.0,177355.0,2828.0,100.0,59.5,79.5,20.0,1988.0,29.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Rock,alternative rock,42.3602534,-71.0582912
3227,2017-12-08,2017,December,Q4,2017 Q4,Winter,Friday   ,Weekend,2.0,multiple shows,Kehlani,Marteen,1.0,2758.5,98297.5,2800.0,99.0,35.0,35.0,0.0,2017.0,0.0,"Oakland, California, United States",West Coast,Local,0.269993986,Hip Hop,r&b,37.8044557,-122.2713563
3228,2017-12-09,2017,December,Q4,2017 Q4,Winter,Saturday ,Weekend,1.0,single headliner,Louis The Child,"Ashe, Louis Futon",2.0,2709.0,80020.0,2800.0,97.0,29.5,29.5,0.0,2020.0,0.0,"Chicago, Illinois",Midwest,US,1851.013466,Electronic,electronic,41.8755616,-87.6244212
3229,2017-12-10,2017,December,Q4,2017 Q4,Winter,Sunday   ,Weekday,2.0,multiple shows,Kehlani,Marteen,1.0,2758.5,98297.5,2800.0,99.0,35.0,35.0,0.0,2017.0,0.0,"Oakland, California, United States",West Coast,Local,0.269993986,Hip Hop,r&b,37.8044557,-122.2713563
3230,2017-12-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3231,2017-12-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3232,2017-12-13,2017,December,Q4,2017 Q4,Winter,Wednesday,Weekday,1.0,single headliner,Miguel,"Miguel, TK Kravitz",2.0,2745.0,109845.0,2745.0,100.0,39.95,69.95,30.0,1982.0,35.0,"San Juan, Puerto Rico, United States",US,US,3617.65011,Other,bolero,18.465299,-66.116666
3233,2017-12-14,2017,December,Q4,2017 Q4,Winter,Thursday ,Weekend,1.0,single headliner,Thom Yorke,No support,0.0,2828.0,139986.0,2828.0,100.0,49.5,49.5,0.0,2006.0,11.0,"Wellingborough, Northamptonshire, England, United Kingdom",International,International,5305.007305,Electronic,electronic,52.30189,-0.6937309
3234,2017-12-15,2017,December,Q4,2017 Q4,Winter,Friday   ,Weekend,1.0,single headliner,FKJ,No support,0.0,2828.0,83426.0,2828.0,100.0,29.5,29.5,0.0,2017.0,0.0,"Tours, Indre-et-Loire, Centre-Val de Loire, France",International,International,5595.636811,Electronic,electronic,47.3900474,0.6889268
3235,2017-12-16,2017,December,Q4,2017 Q4,Winter,Saturday ,Weekend,1.0,single headliner,BadBadNotGood,"DJ Guillermo, DJ Vinnie Esparza, Injury Reserve ",3.0,2100.0,61950.0,2800.0,75.0,29.5,29.5,0.0,2011.0,6.0,"Toronto, Ontario, Canada",International,International,2261.182925,Hip Hop,hip hop,43.6534817,-79.3839347
3236,2017-12-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3237,2017-12-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3238,2017-12-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3239,2017-12-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3240,2017-12-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3241,2017-12-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3242,2017-12-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3243,2017-12-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3244,2017-12-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3245,2017-12-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3246,2017-12-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3247,2017-12-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3248,2017-12-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3249,2017-12-30,2017,December,Q4,2017 Q4,Winter,Saturday ,Weekend,1.0,single headliner,Bryson Tiller,Pardison Fontaine,1.0,2600.0,154685.0,2800.0,93.0,59.5,79.5,20.0,2015.0,2.0,"Louisville, Kentucky, United States",South,US,1978.9134800000002,Hip Hop,r&b,38.2542376,-85.759407
3250,2017-12-31,2017,December,Q4,2017 Q4,Winter,Sunday   ,Weekday,1.0,single headliner,Primus,Legend Of The Seagullmen,1.0,2828.0,179954.0,2828.0,100.0,49.5,69.5,20.0,1990.0,27.0,"El Sobrante, California, United States",West Coast,Local,11.627602099999999,Punk or Metal,funk metal,37.9744635,-122.3057294030647
3251,2018-01-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3252,2018-01-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3253,2018-01-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3254,2018-01-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3255,2018-01-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3256,2018-01-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3257,2018-01-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3258,2018-01-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3259,2018-01-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3260,2018-01-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3261,2018-01-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3262,2018-01-12,2018,January,Q1,2018 Q1,Winter,Friday   ,Weekend,1.0,single headliner,The O'Jays,No support,0.0,1084.0,88149.0,1699.0,64.0,49.75,89.75,40.0,1965.0,53.0,"Canton, Ohio, United States",Midwest,US,2181.46937,Soul,soul,40.7989522,-81.3784445
3263,2018-01-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3264,2018-01-14,2018,January,Q1,2018 Q1,Winter,Sunday   ,Weekday,1.0,single headliner,G3,"Joe Satriani, John Petrucci, Phil Collen",3.0,1398.0,110650.0,1919.0,73.0,55.0,95.0,40.0,1997.0,21.0,United States,US,US,1182.986702,Rock,rock,39.7837304,-100.4458825
3265,2018-01-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3266,2018-01-16,2018,January,Q1,2018 Q1,Winter,Tuesday  ,Weekday,1.0,single headliner,Marilyn Manson,Alice Glass,1.0,2828.0,180153.0,2828.0,100.0,49.5,65.0,15.5,1994.0,24.0,"Fort Lauderdale, Florida, United States",South,US,2577.707641,Punk or Metal,alternative metal,26.1223084,-80.1433786
3267,2018-01-17,2018,January,Q1,2018 Q1,Winter,Wednesday,Weekday,1.0,single headliner,Børns,"Charlotte Cardin, Mikky Ekko",2.0,2828.0,105588.0,2828.0,100.0,36.0,36.0,0.0,2015.0,3.0,"Grand Haven, Michigan, United States",Midwest,US,1919.1764059999998,Indie,indie pop,43.0630734,-86.2283864
3268,2018-01-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3269,2018-01-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3270,2018-01-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3271,2018-01-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3272,2018-01-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3273,2018-01-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3274,2018-01-24,2018,January,Q1,2018 Q1,Winter,Wednesday,Weekday,1.0,single headliner,First Aid Kit,Van William,1.0,2828.0,87291.0,2828.0,100.0,29.5,29.5,0.0,2010.0,8.0,"Stockholm, Stockholms län, Sweden",International,International,5366.932436,Folk,folk,59.3251172,18.0710935
3275,2018-01-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3276,2018-01-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3277,2018-01-27,2018,January,Q1,2018 Q1,Winter,Saturday ,Weekend,1.0,single headliner,Lovett Or Leave It,No support,0.0,1873.0,95742.0,1873.0,100.0,25.0,69.5,44.5,2006.0,12.0,"New York City, New York",Northeast,US,2563.4829219999997,Punk or Metal,punk,40.7127281,-74.0060152
3278,2018-01-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3279,2018-01-29,2018,January,Q1,2018 Q1,Winter,Monday   ,Weekday,1.0,single headliner,Passion Pit,"Courtship., Neil Frances",2.0,2500.0,100000.0,2828.0,89.0,40.0,40.0,0.0,2009.0,9.0,"Cambridge, Massachusetts, United States",Northeast,US,2688.464313,Pop,electropop,42.3750997,-71.1056157
3280,2018-01-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3281,2018-01-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3282,2018-02-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3283,2018-02-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3284,2018-02-03,2018,February,Q1,2018 Q1,Winter,Saturday ,Weekend,1.0,single headliner,Stick Figure,No support,0.0,2828.0,86877.0,2828.0,100.0,29.5,29.5,0.0,2008.0,10.0,"Duxbury, Massachusetts, United States",Northeast,US,2714.77016,Electronic,dub,42.0417695,-70.672259
3285,2018-02-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3286,2018-02-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3287,2018-02-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3288,2018-02-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3289,2018-02-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3290,2018-02-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3291,2018-02-10,2018,February,Q1,2018 Q1,Winter,Saturday ,Weekend,1.0,single headliner,Walk The Moon,Company Of Thieves,1.0,2828.0,109050.0,2828.0,100.0,37.5,37.5,0.0,2010.0,8.0,"Cincinnati, Ohio, United States",Midwest,US,2035.0288,Indie,indie rock,39.1014537,-84.5124602
3292,2018-02-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3293,2018-02-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3294,2018-02-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3295,2018-02-14,2018,February,Q1,2018 Q1,Winter,Wednesday,Weekday,1.0,co-headliner,J Boog ,Jesse Royal,3.0,2828.0,86612.0,2828.0,100.0,29.5,29.5,0.0,2007.0,11.0,"Compton, California",West Coast,US,352.48717769999996,Hip Hop,hip hop,33.894927,-118.226624
3296,2018-02-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
3297,2018-02-16,2018,February,Q1,2018 Q1,Winter,Friday   ,Weekend,1.0,single headliner,Lettuce,The Motet,1.0,2342.0,74337.0,2800.0,84.0,31.5,31.5,0.0,2002.0,16.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Rock,funk,42.3602534,-71.0582912
