Start Date,Num Shows,Headliner,Support,Tickets Sold,Gross USD,Gross Gate,Currency,Venue Capacity,Percentage Sold,Ticket Price Min,Ticket Price Max,Venue Name,Venue City,Venue State,Venue Country,Promoter
2011-09-16,2,Thievery Corporation,"AM &amp; Shawn Lee, Mr. Lif",2495.0,106294.0,212588.0,US DOLLAR,2800.0,89.5,42.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-09-17,2,Thievery Corporation,"AM &amp; Shawn Lee, Mr. Lif",2495.0,106294.0,212588.0,US DOLLAR,2800.0,89.5,42.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-09-23,1,The Script,Hot Chelle Rae,2257.0,73478.0,73478.0,US DOLLAR,2800.0,81.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-09-27,1,TV On The Radio,Oh Sees,2800.0,98150.0,98150.0,US DOLLAR,2800.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-01,1,Beirut,Laetitia Sadier,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-04,1,Erasure,Frankmusik,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-07,1,Smashing Pumpkins,,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-08,1,Pepper,"Ballyhoo!, The Expendables",1687.0,46693.0,46693.0,US DOLLAR,2800.0,61.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-10,1,Evanescence,"Rival Sons, The Pretty Reckless",2179.0,83943.0,83943.0,US DOLLAR,2800.0,78.0,38.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-11,1,Lupe Fiasco,"Chiddy Bang, Sarah Green, Young Marqus",1734.0,73860.0,73860.0,US DOLLAR,2800.0,62.0,42.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-14,1,Bryan Ferry,The Phenomenal Handclap Band,2381.0,126985.0,126985.0,US DOLLAR,2800.0,86.0,45.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-29,1,Shpongle,"Black Kat Kabaret, Lynx, Outersect",2800.0,120484.0,120484.0,US DOLLAR,2800.0,100.0,43.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-10-30,1,Cake,"The California Honeydrops, Tinariwen",2101.0,85266.0,85266.0,US DOLLAR,2800.0,76.0,40.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-11-06,1,"""Weird Al"" Yankovic",,1561.0,68121.0,68121.0,US DOLLAR,1757.0,89.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-11-09,1,Lykke Li,First Aid Kit,2800.0,97020.0,97020.0,US DOLLAR,2800.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-11-11,1,Mary J. Blige,Sake 1,2727.0,233273.0,233273.0,US DOLLAR,2727.0,100.0,59.5,119.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-11-12,1,Ledisi,"Rahsaan Patterson, Timothy Bloom",1684.0,71345.0,71345.0,US DOLLAR,1737.0,97.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2011-11-12,1,Rahsaan Patterson,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2011-12-01,1,Morrissey,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2011-12-04,1,Iron & Wine,Brett Dennen,2800.0,101276.0,101276.0,US DOLLAR,2800.0,100.0,36.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-01-31,1,Wilco,White Denim,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-10,2,Social Distortion,"Frank Turner, Sharks",2702.0,87862.5,175725.0,US DOLLAR,2702.0,100.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-11,2,Social Distortion,"Frank Turner, Sharks",2702.0,87862.5,175725.0,US DOLLAR,2702.0,100.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-12,2,The Fresh Beat Band,,1662.0,47803.0,95606.0,US DOLLAR,1662.0,100.0,19.5,39.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-13,2,The Fresh Beat Band,,1662.0,47803.0,95606.0,US DOLLAR,1662.0,100.0,19.5,39.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-14,1,Lenny Kravitz,Raphael Saadiq,2800.0,142313.0,142313.0,US DOLLAR,2800.0,100.0,45.0,52.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-18,1,Rebelution,"Pep Love, The Green",2800.0,63223.0,63223.0,US DOLLAR,2800.0,100.0,22.5,25.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-20,1,The Fray,Scars On 45,2584.0,102086.0,102086.0,US DOLLAR,2800.0,93.0,39.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-02-24,1,Porter Robinson,"Adventure Club, B33 Son, Pennybirdrabbit, Porter Robinson, The M Machine",2800.0,71380.0,71380.0,US DOLLAR,2800.0,100.0,25.0,30.0,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, Noise Pop, Noise Pop Industries"
2012-03-10,1,Flogging Molly,Suedehead,2800.0,84000.0,84000.0,US DOLLAR,2800.0,100.0,30.0,0.0,Fox Theater,Oakland,CA,United States,(In-House Promotion)
2012-03-15,1,Willie Nelson,Pegi Young,2800.0,154000.0,154000.0,US DOLLAR,2800.0,100.0,55.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-03-17,1,Umphrey's McGee,The Mother Hips,1956.0,49735.0,49735.0,US DOLLAR,2800.0,70.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-03-24,1,The Magnetic Fields,Bachelorette,2511.0,88165.0,88165.0,US DOLLAR,2800.0,90.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-03-30,1,Beats Antique,"Filastine, Loyd Family Players",2800.0,71015.0,71015.0,US DOLLAR,2800.0,100.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-03-31,2,Bob Weir / Bruce Hornsby,,1762.0,91922.5,183845.0,US DOLLAR,1762.0,100.0,39.5,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-01,2,Bob Weir / Bruce Hornsby,,1762.0,91922.5,183845.0,US DOLLAR,1762.0,100.0,39.5,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-05,1,Rodrigo y Gabriela,Bobby Long,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-09,2,Jeff Mangum,,2747.5,98938.0,197876.0,US DOLLAR,2800.0,98.5,36.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-10,2,Jeff Mangum,,2747.5,98938.0,197876.0,US DOLLAR,2800.0,98.5,36.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-12,1,Miike Snow,Penguin Prison,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-13,1,Andrew Bird,Laura Marling,2800.0,105000.0,105000.0,US DOLLAR,2800.0,100.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-16,1,Counting Crows,Mean Creek,2800.0,147750.0,147750.0,US DOLLAR,2800.0,100.0,45.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-17,1,Justice,The Rapture,2800.0,110600.0,110600.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-19,1,Donald Glover,Danny Brown (Rapper),2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-20,2,STS9,Nosaj Thing,2314.0,68236.5,136473.0,US DOLLAR,2800.0,83.0,27.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-21,2,STS9,Nosaj Thing,2314.0,68236.5,136473.0,US DOLLAR,2800.0,83.0,27.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-24,1,Tune-Yards / St. Vincent,Kapowski,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-04-27,1,Mastodon / Opeth,Ghost,2484.0,80860.0,80860.0,US DOLLAR,2800.0,89.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-02,1,Edward Sharpe & The Magnetic Zeros,Aaron Embry,2800.0,91000.0,91000.0,US DOLLAR,2800.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-04,2,Snow Patrol,Rousseau,2571.5,96462.5,192925.0,US DOLLAR,2800.0,92.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-05,2,Snow Patrol,Rousseau,2571.5,96462.5,192925.0,US DOLLAR,2800.0,92.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-08,3,Death Cab For Cutie,"Magik Magik Orchestra, Youth Lagoon",1721.6666666666667,75506.0,226518.0,US DOLLAR,1721.0,100.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-09,3,Death Cab For Cutie,"Magik Magik Orchestra, Youth Lagoon",1721.6666666666667,75506.0,226518.0,US DOLLAR,1721.0,100.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-10,3,Death Cab For Cutie,"Magik Magik Orchestra, Youth Lagoon",1721.6666666666667,75506.0,226518.0,US DOLLAR,1721.0,100.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-11,1,Rufus Wainwright,Krystle Warren,1548.0,67740.0,67740.0,US DOLLAR,1766.0,88.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-12,1,Calle 13,Bang Data,2004.0,79818.0,79818.0,US DOLLAR,2800.0,72.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-05-19,1,Best Coast,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-05-24,1,Tenacious D,,2800.0,119000.0,119000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-06-01,1,Caifanes,,2532.0,160009.0,160009.0,US DOLLAR,2800.0,91.0,49.5,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-06-05,1,Sleep,"Kowloon Walled City, Oxbow",1969.0,50430.0,50430.0,US DOLLAR,2800.0,71.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-06-17,1,Scissor Sisters,Rye Rye,2448.0,96850.0,96850.0,US DOLLAR,2800.0,88.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-06-30,1,Keane,Kiev,2475.0,97933.0,97933.0,US DOLLAR,2800.0,89.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-07-27,1,Dirty Projectors,Wye Oak,2139.0,54090.0,54090.0,US DOLLAR,2800.0,77.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-07-28,1,Fiona Apple,Blake Mills,2800.0,147000.0,147000.0,US DOLLAR,2800.0,100.0,52.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-08-09,1,Café Tacvba,Bang Data,2800.0,111021.0,111021.0,US DOLLAR,2800.0,100.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-01,1,Yeasayer,Daughn Gibson,1819.0,45910.0,45910.0,US DOLLAR,2800.0,65.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-03,1,Beirut,,2800.0,98295.0,98295.0,US DOLLAR,2800.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-06,1,The Tallest Man On Earth,Strand Of Oaks,1692.0,50930.0,50930.0,US DOLLAR,1793.0,95.0,30.0,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-09,1,Gotye,"Chairlift, Jonti",2800.0,117700.0,117700.0,US DOLLAR,2800.0,100.0,42.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-10,1,The Hives,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-09-11,1,Hot Chip,Yacht,2535.0,89000.0,89000.0,US DOLLAR,2800.0,91.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-12,1,Silversun Pickups,"Atlas Genius, School Of Seven Bells",2306.0,86618.0,86618.0,US DOLLAR,2800.0,83.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-21,2,Animal Collective,Micachu,2336.5,82135.0,164270.0,US DOLLAR,2800.0,83.5,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-22,2,Animal Collective,Micachu,2336.5,82135.0,164270.0,US DOLLAR,2800.0,83.5,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-27,1,Mac Miller,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-09-28,1,Beach House,Dustin Wong,2800.0,77000.0,77000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-09-29,1,Citizen Cope,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-09-30,1,The Gaslight Anthem,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-10-02,1,Slash,"Foxy Shazam, Myles Kennedy, The Conspirators",1723.0,64720.0,64720.0,US DOLLAR,1850.0,94.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-03,1,Melissa Etheridge,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-10-05,1,New Order,Run Run Run,2800.0,147750.0,147750.0,US DOLLAR,2800.0,100.0,45.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-08,1,Grizzly Bear,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-10-09,1,Grizzly Bear / Lower Dens,,2800.0,92400.0,92400.0,US DOLLAR,2800.0,100.0,33.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-18,1,The Script,Erin McCarley,1796.0,67408.0,67408.0,US DOLLAR,2800.0,65.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-19,1,Major Lazer,"Kingdom, Team No Sleep",2102.0,63800.0,63800.0,US DOLLAR,2800.0,76.0,29.5,38.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-22,1,Crystal Castles,Kontravoid,2476.0,97841.0,97841.0,US DOLLAR,2800.0,89.0,39.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-23,1,Two Door Cinema Club,"Friends, St. Lucia",2800.0,82820.0,82820.0,US DOLLAR,2800.0,100.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-24,1,A$AP Rocky,"Danny Brown (Rapper), Schoolboy Q",2706.0,74823.0,74823.0,US DOLLAR,2800.0,97.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-25,1,Flying Lotus,"Jeremiah Jae, Teebs, The Gaslamp Killer",2410.0,61310.0,61310.0,US DOLLAR,2800.0,87.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-26,1,Matt and Kim,Oberhofer,1652.0,41590.0,41590.0,US DOLLAR,2800.0,59.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-10-28,1,Band Of Horses,Howlin' Rain,2521.0,75850.0,75850.0,US DOLLAR,2800.0,91.0,30.0,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-02,1,Knife Party,"Baauer, Kill The Noise, Tommy Trash, Zane Lowe",2800.0,110640.0,110640.0,US DOLLAR,2800.0,100.0,39.5,40.0,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, HARD"
2012-11-03,1,Grace Potter And The Nocturnals,Rayland Baxter,2189.0,65054.0,65054.0,US DOLLAR,2800.0,79.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-06,1,Cat Power,"Entrance, The Goat",2302.0,86493.0,86493.0,US DOLLAR,2800.0,83.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-09,1,"""Sonar On Tour""","Azari &amp; III, Die Antwoord, Nic Fanciulli, Paul Kalkbrenner, Seth Troxler",2031.0,99565.0,99565.0,US DOLLAR,2800.0,73.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-10,1,Brandi Carlile,Blitzen Trapper,2113.0,74235.0,74235.0,US DOLLAR,2800.0,76.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-17,1,Neurosis,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-11-19,1,Nas / Lauryn Hill,Jhene Aiko,2800.0,165390.0,165390.0,US DOLLAR,2800.0,100.0,49.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-25,2,"""Yo Gabba Gabba""",,1523.0,70012.5,140025.0,US DOLLAR,1655.0,92.5,35.0,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-26,2,"""Yo Gabba Gabba""",,1523.0,70012.5,140025.0,US DOLLAR,1655.0,92.5,35.0,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-11-26,1,Metalocalypse: Dethklok,"All That Remains, Machine Head, The Black Dahlia Murder",2286.0,80755.0,80755.0,US DOLLAR,2800.0,82.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-12-06,1,Bloc Party,Dum Dum Girls,2332.0,81965.0,81965.0,US DOLLAR,2800.0,84.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-12-12,1,Santigold,White Arrows,2800.0,77000.0,77000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2012-12-14,1,Boys Noize,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-12-19,1,Rufus Wainwright,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2012-12-31,1,Erykah Badu,"Syd Tha Kyd, The Coup",2800.0,201033.0,201033.0,US DOLLAR,2800.0,100.0,59.5,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-01-30,1,Local Natives,Superhumanoids,2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-02-07,1,Fun.,Andrew McMahon in the Wilderness,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-02-08,1,Ellie Goulding,St. Lucia,2800.0,105000.0,105000.0,US DOLLAR,2800.0,100.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-02-12,2,Soundgarden,,2800.0,166600.0,333200.0,US DOLLAR,2800.0,100.0,59.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-02-13,2,Soundgarden,,2800.0,166600.0,333200.0,US DOLLAR,2800.0,100.0,59.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-02-28,1,B.B. King,Bhi Bhiman,1775.0,120785.0,120785.0,US DOLLAR,1775.0,100.0,45.5,85.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-03-01,1,STS9,Tycho,2800.0,83662.0,83662.0,US DOLLAR,2800.0,100.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-03-05,1,Alabama Shakes,"Michael Kiwanuka, Riley Downing, Sam Doores",2800.0,91000.0,91000.0,US DOLLAR,2800.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-03-09,1,Flogging Molly,"Donots, Mariachi El Bronx",2800.0,91000.0,91000.0,US DOLLAR,2800.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-03-16,1,Umphrey's McGee,The Bright Light Social Hour,1911.0,48540.0,48540.0,US DOLLAR,2800.0,69.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-03-20,1,Josh Ritter,Sea Wolf,1285.0,48218.0,48218.0,US DOLLAR,1800.0,72.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-03-23,1,Black Star,"DJ D Sharp, First Light, Opio, Pep Love",2641.0,105288.0,105288.0,US DOLLAR,2800.0,95.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-05,1,Big Sean,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-04-10,1,Modest Mouse,Survival Knife,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-12,1,2 Chainz,"DJ D Sharp, John Hart",2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-13,1,Band Of Horses,The Olms,2800.0,107874.0,107874.0,US DOLLAR,2800.0,100.0,38.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-16,1,Sigur Rós,Oneohtrix Point Never,2800.0,138600.0,138600.0,US DOLLAR,2800.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-17,1,Vampire Weekend,Tanlines,2800.0,113400.0,113400.0,US DOLLAR,2800.0,100.0,40.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-18,1,Metric,Mona,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-19,2,Trey Anastasio,,2800.0,119000.0,238000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-20,2,Trey Anastasio,,2800.0,119000.0,238000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-21,1,Keyshia Cole,"Chrisette Michele, Mateo",2108.0,100525.0,100525.0,US DOLLAR,2800.0,76.0,45.0,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-04-27,1,Crystal Castles,"Buried Child, Doldrums",2583.0,102232.0,102232.0,US DOLLAR,2800.0,93.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-05-05,1,Armin Van Buuren,Antillas,2800.0,144274.0,144274.0,US DOLLAR,2800.0,100.0,45.0,55.0,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, Insomniac"
2013-05-16,1,Of Monsters And Men,Half Moon Run,2800.0,100800.0,100800.0,US DOLLAR,2800.0,100.0,36.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-05-17,1,Caifanes,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-05-18,1,Billy Collins,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-05-24,1,The Presets / Dragonette,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-05-25,1,Flying Lotus,"Teebs, Thundercat",1869.0,55928.0,55928.0,US DOLLAR,2800.0,67.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-05-29,1,Tame Impala,Jonathan Wilson,2800.0,77000.0,77000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-05-30,1,The xx,Hundred Waters,2800.0,119000.0,119000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-06-08,1,Liquid Stranger,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-06-14,1,Caifanes,,1746.0,109542.0,109542.0,US DOLLAR,2800.0,63.0,49.5,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-06-16,1,Fall Out Boy,New Politics,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-07-13,1,Portugal. The Man,Avi Buffalo,2606.0,77585.0,77585.0,US DOLLAR,2800.0,94.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-07-21,1,David Byrne And St. Vincent,,2800.0,147750.0,147750.0,US DOLLAR,2800.0,100.0,45.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-08-09,1,Ivete Sangalo,,1632.0,121180.0,121180.0,US DOLLAR,2800.0,59.0,55.0,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-08-29,2,Alt-J,Royal Canoe,2800.0,98000.0,196000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-08-30,2,Alt-J,Royal Canoe,2800.0,98000.0,196000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-09-06,1,Big Gigantic,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-09-12,1,Local Natives,Wild Nothing,2542.0,75231.0,75231.0,US DOLLAR,2800.0,91.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-09-19,1,Bassnectar,Andreilien,2800.0,105168.0,105168.0,US DOLLAR,2800.0,100.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-09-21,1,Boz Scaggs,"DJ Harry Duncan, Steve Freund",1631.0,104395.0,104395.0,US DOLLAR,1631.0,100.0,55.0,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-09-26,1,Arctic Monkeys,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-09-27,1,Arctic Monkeys,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-09-28,1,Wolfgang Gartner / Tommy Trash,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-10-02,1,Gary Clark Jr.,Max Frost,2684.0,79431.0,79431.0,US DOLLAR,2800.0,96.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-04,1,Matt Nathanson,Joshua Radin,2644.0,78180.0,78180.0,US DOLLAR,2800.0,95.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
